source_path,doc_type,domains,status,supersedes_path,title,bytes,sha256,mirror_path,notes
docs/awaiting-verification/summaries/COMPACT-SUMMARY-2026-08-03.md,blueprint,consignatio,active,,Compact summaries — 2026-08-03,63222,3e40f03ef83321e63c6b9ab9e948a0049010d57686121c04beecc2a8dbe2cc29,docs/blueprint/COMPACT-SUMMARY-2026-08-03.md,
docs/awaiting-verification/summaries/COMPACT-SUMMARY-2026-08-07.md,blueprint,consignatio,active,,Compact summaries — 2026-08-07,28670,013abf28152b205c24ad25e571386a0334e2e9d8d644215243fa607bde2d5ddf,docs/blueprint/COMPACT-SUMMARY-2026-08-07.md,
docs/awaiting-verification/summaries/COMPACT-SUMMARY-2026-08-12.md,blueprint,docs,active,,Compact summaries — 2026-08-12,203990,e99dfc19232868e9bb34582a98c97f113c7d2e2f89bf6c8098103468c8e92d8f,docs/blueprint/COMPACT-SUMMARY-2026-08-12.md,
docs/awaiting-verification/summaries/COMPACT-SUMMARY-2026-08-13.md,blueprint,consignatio|advocatio,active,,Compact summaries — 2026-08-13,6576,c07d16b5d098630ed26ebf31e101ed67c9e413703138cbc7ac6ac7d0bc6d0767,docs/blueprint/COMPACT-SUMMARY-2026-08-13.md,
docs/awaiting-verification/summaries/COMPACT-SUMMARY-2026-08-14.md,blueprint,docs,active,,Compact summaries — 2026-08-14,330441,4515b05cf86b9bb44f38401d509c4447c0b6763eadbbab21d718890e29df2120,docs/blueprint/COMPACT-SUMMARY-2026-08-14.md,
docs/awaiting-verification/summaries/COMPACT-SUMMARY-2026-08-15.md,blueprint,consignatio|advocatio,active,,Compact summaries — 2026-08-15,15486,97a5b8c06ad87584e8d3b515dd86e34faf7533e9504e4a0d9cd797979489d72b,docs/blueprint/COMPACT-SUMMARY-2026-08-15.md,
docs/awaiting-verification/summaries/COMPACT-SUMMARY-2026-08-16.md,blueprint,consignatio|advocatio,active,,Compact summaries — 2026-08-16,10328,eddf35e17e54230cc18a3f2eb034d42badf2c4ab1b860fd488c6756b6d16f12b,docs/blueprint/COMPACT-SUMMARY-2026-08-16.md,
docs/awaiting-verification/summaries/COMPACT-SUMMARY-2026-08-17.md,blueprint,consignatio|advocatio,active,,Compact summaries — 2026-08-17,2235,b28cbd9849eb1258e4a89b7b721042fd87656c85ebc58d99ced5b4361841a35f,docs/blueprint/COMPACT-SUMMARY-2026-08-17.md,
docs/awaiting-verification/summaries/COMPACT-SUMMARY-2026-08-18.md,blueprint,docs,active,,Compact summaries — 2026-08-18,9185,24dbd4d72855a08e398f88a02de787a10c28f76d416385cbb697706ebb78fda4,docs/blueprint/COMPACT-SUMMARY-2026-08-18.md,
docs/blueprint/architecture.md,reference,knowledge|memory,superseded,,Layer 1 — Architecture,4786,c7b93c1a3eae0046f7915a44f824252a58bb5e5fe726ee73cbfbde34dd303963,docs/reference/architecture.md,
docs/blueprint/features.md,reference,knowledge,unverified,,Layer 3 — Features,2576,fabfcf4ede5031fce8900610a02f78cfcf4f2ce089e4fa21bd7c4afad08b4431,docs/reference/features.md,
docs/blueprint/index.md,reference,docs,unverified,,Platform Blueprint,2765,88a7bab1ec8e3f93177eedd7dff11619890a49d1fd279878f6aea72b1da2d8bc,docs/reference/index.md,
docs/blueprint/structure.md,reference,vestigia|infra,superseded,,Layer 2 — Structure,3346,64dc8cf44ef63498faf4188f2959179df4c955f3cc6348907f271ce300978ee1,docs/reference/structure.md,
docs/consolidated/OPEN-WORK-REGISTER-2026-09-05.md,todo,vestigia,active,,Open-Work Register — every unfinished thing hiding in `docs/`,49850,61ebb413fef53ce39320c2db411f4be615a0581fea031fb7ed3b663df15efecd,docs/todo/OPEN-WORK-REGISTER-2026-09-05.md,
docs/consolidated/RETIRED-SYSTEMS-KNOWLEDGE.md,reference,vestigia|indagatio,active,,Retired-Systems Knowledge — the facts that must outlive their documents,33763,678b09e3c7760ba0a28e7151254eb860a8b7bb55ac630a49ea034d65c7e582d1,docs/reference/RETIRED-SYSTEMS-KNOWLEDGE.md,
docs/create-new-agent.md,reference,infra,superseded,docs/consolidated/RETIRED-SYSTEMS-KNOWLEDGE.md,Create a New Agent,10652,5950e6336fa7b724edf9e844bcc6d55dbebb4effaa8cd595ee99b3e0e3408cf6,docs/reference/create-new-agent.md,
docs/design/0061-unified-operator-surface/spec.md,blueprint,docs,active,,Unified operator surface implementation specification,15256,d4133183158403a2ab9fda2ccc328db361c2437c910254835d2abd301a47c4e3,docs/blueprint/spec.md,
docs/design/2026-09-09-docstore-memory-plugin-design.md,blueprint,docs|memory,proposed,,"The docstore + memory plugin — two SurrealDB MCPs, one plugin, progressive disclosure (2026-09-09)",14638,1052b9f259506d47c83598ea9c48ea63d03ec8bc29d0dc89d13e4737421ce925,docs/blueprint/2026-09-09-docstore-memory-plugin-design.md,
docs/design/CLAIM-AND-ASSERTION-CANDIDATES-2026-08-29.md,blueprint,consignatio|advocatio,active,,Claim + Assertion candidates — phase 1 design (context side only),20001,4218f2a5bb449129004690699b946544439b7f17d49f9280422642b439481c3c,docs/blueprint/CLAIM-AND-ASSERTION-CANDIDATES-2026-08-29.md,
docs/design/DUAL-GRAPH-IDENTITY-AND-WRITEBACK-2026-08-29.md,blueprint,docs,unverified,,"Dual graph paths — node identity, version stamping, and governed write-back",6619,1f05f09d901c8f26d59e9465166f9cd5757c6b224b134784ce7636545168c4e7,docs/blueprint/DUAL-GRAPH-IDENTITY-AND-WRITEBACK-2026-08-29.md,
docs/design/GROUNDING-VS-UNAVAILABLE-SOURCES-2026-08-29.md,blueprint,docs,active,,Grounding vs. unavailable sources — harvesting prior analysis,3985,c00e871e52ab78a2f5e260136e5192ca9ec5eb7d7324a8e497c2bd3321701268,docs/blueprint/GROUNDING-VS-UNAVAILABLE-SOURCES-2026-08-29.md,
docs/design/classification-sentiment-test-system.md,blueprint,proffer,unverified,,Classification & Sentiment Analysis Test System Design,10560,25677fa981e485d7dea9222b8960371480034710ca773fb39c1bf56c3aef0890,docs/blueprint/classification-sentiment-test-system.md,
docs/design/surrealdb-analytical-surface.md,blueprint,indagatio,active,,SurrealDB Analytical Aggregation Surface,23936,4fef2e21ac439c0799328eba1e9b73c9283613c6b49ff572716157fba3504a1a,docs/blueprint/surrealdb-analytical-surface.md,
docs/design/workbench-mockups-2026-08-15/brief_comparison_index.md,blueprint,workbench,active,,Workbench Mockups — Review Index Brief,1315,280947ea37f736aaa7578996f5b36013562d98f25518e2ac77abc813a65c78d3,docs/blueprint/brief_comparison_index.md,
docs/design/workbench-mockups-2026-08-15/brief_variant_1.md,blueprint,workbench,active,,Workbench Mockup Variant 1 — Evidence Operations Desk,3141,2fa07fe0cbd1e9868d121558052e12d437a0511ebba727569cc1c9e639a6a8d3,docs/blueprint/brief_variant_1.md,
docs/design/workbench-mockups-2026-08-15/brief_variant_2.md,blueprint,workbench,active,,Workbench Mockup Variant 2 — Temporal Case Atlas,3877,decb8bdc11bc1f062d65ec3665d1af51261d68ed94f072300e437393e0dc5592,docs/blueprint/brief_variant_2.md,
docs/design/workbench-mockups-2026-08-15/brief_variant_3.md,blueprint,workbench,active,,Workbench Mockup Variant 3 — Modular Service Cockpit,3138,ff37cf0cfa3f83531debe9b6fbfdcf9e0c27805d6f66f6d0d20c6e8a7bdbaae7,docs/blueprint/brief_variant_3.md,
docs/design/workbench-mockups-2026-08-15/eval_variant_1_1.md,review,workbench,active,,Evaluation — Attempt 1,9255,7551d6eb6eaf8efaf448dd7233c1b0a1015e8d86ce41de35bee08a7f38f6e0dd,docs/review/eval_variant_1_1.md,
docs/design/workbench-mockups-2026-08-15/eval_variant_2_1.md,review,workbench,active,,Evaluation — Attempt 1,9226,bd0d06aa10e7ad19dae1ae658c89450b4f9f49cf7b779e0d7312293fc732a330,docs/review/eval_variant_2_1.md,
docs/design/workbench-mockups-2026-08-15/eval_variant_3_1.md,review,workbench,active,,Evaluation — Attempt 1,9623,c9a8ce9307447f818fa1a361860b4564db8d3510a24ead24285768528b5b2483,docs/review/eval_variant_3_1.md,
docs/design/workbench-mockups-2026-08-15/eval_variant_3_2.md,review,workbench,active,,Evaluation — Attempt 2,7537,b2d04710f8e60c58e1ff6457ccf6e34e476de160c2de7f4b0f8e7d6fc9fd4510,docs/review/eval_variant_3_2.md,
docs/eval-and-improve.md,reference,docs,superseded,,Eval and Improve,7413,322c50fe7afd0ac7eeb2ffe0236090bd7c8f9aa1b62729428a71b8dac74e3d0b,docs/reference/eval-and-improve.md,
docs/glossary.md,blueprint,docs,unverified,,Glossary — Ubiquitous Language,4223,24f0e3d2528e1e0c3557319001760f4327a265be9f21eac311585f2bacdda6cc,docs/blueprint/glossary.md,
docs/handoffs/2026-09-06-rename-followups/01-finish-directory-rename.md,handoff,docs,superseded,,Prompt: finish the directory renames (probata / vestigia / memory store),3047,281aadc3c9551753a4dd1a04a1ad1ab5927e8116d1870bb032b64a95671f72ca,docs/handoff/01-finish-directory-rename.md,
docs/handoffs/2026-09-06-rename-followups/02-restore-deny-list-and-gate.md,handoff,docs,active,,Prompt: restore the permission deny list after the named build,1354,c717843664872ea57a4c1d3a2d4e84495167e68db29f32767f129a51f745633f,docs/handoff/02-restore-deny-list-and-gate.md,
docs/handoffs/2026-09-06-rename-followups/03-r2-dev-fixtures-copy.md,handoff,proffer,active,,Prompt: copy the dev fixtures to the proffer prefix in R2 (dry-run first),1034,ce428b70fc906b13c4707d8acdb17647715ae69ddedf5a1de02ef8ee240315ca,docs/handoff/03-r2-dev-fixtures-copy.md,
docs/handoffs/2026-09-06-rename-followups/04-golden-clone-teardown.md,handoff,docs,superseded,,"Prompt: golden template database + teardown (D-142 §3), for the ingest session",1657,0955b2386adad2a8f6abe477b9a73f3949009d247eb2b1d69653ff7a3d3393f0,docs/handoff/04-golden-clone-teardown.md,
docs/handoffs/2026-09-06-rename-followups/05-identifier-rulings-needed.md,handoff,infra,unverified,,Prompt: present the remaining identifier rulings to the owner (R-1..R-18),2086,8a58e93c742c31c2a0ff2a2a6e19dd98b9b06824a769828c46f5a0766ed9e368,docs/handoff/05-identifier-rulings-needed.md,
docs/handoffs/2026-09-06-rename-followups/06-analysis-engine-split-indagatio.md,handoff,indagatio,active,,Prompt: plan the split of the analysis engine as `indagatio` (D-139),1200,46c49ffb9faa0018a1a32cf59a033c316711773b07f5195e285bb283781d6bfb,docs/handoff/06-analysis-engine-split-indagatio.md,
docs/handoffs/2026-09-06-rename-followups/07-memory-tooling-repairs.md,handoff,memory,unverified,,"Prompt: memory and recall tooling, what was fixed and what remains",2065,a1e1bc2aa6b0c7b4e820584a8e5c711881a20b277de4130fbd5fa09dd5d87a76,docs/handoff/07-memory-tooling-repairs.md,
docs/handoffs/2026-09-06-rename-followups/BRIEFING-open-items-2026-09-06.md,handoff,docs,unverified,,"Briefing — the five open rename follow-ups, with live state",13688,db37bb19981e5034a9e6de66c012c8f2e8adbb37b74a8d69e04aa1d07bc3bb04,docs/handoff/BRIEFING-open-items-2026-09-06.md,
docs/handoffs/2026-09-06-rename-followups/README.md,handoff,docs,active,,Rename follow-ups — agent prompt files,2418,3fb605c4151b199147a41399e44c862f5738674b930f3b42a7f0f43d43949db2,docs/handoff/README.md,
docs/handoffs/HANDOFF-2026-08-18-evidence-desk-backend.md,handoff,proffer|workbench,unverified,,HANDOFF — Evidence Operations Desk backend vertical (2026-08-18),3292,d85bf84c53e46ebaae71ee2474a5e01b1fed136a537f5c4026a3b7b01ec7770c,docs/handoff/HANDOFF-2026-08-18-evidence-desk-backend.md,
docs/handoffs/HANDOFF-2026-08-18-evidence-operations-desk-mvp.md,handoff,workbench,superseded,,Handoff — Evidence Operations Desk production MVP,1945,c39fce37117ec77cd3d5775da7a205842b5257f051636aa7e7126faa66c0a2b7,docs/handoff/HANDOFF-2026-08-18-evidence-operations-desk-mvp.md,
docs/handoffs/HANDOFF-2026-08-24-ingest-testing.md,handoff,proffer,unverified,,HANDOFF — Gap-report remainder + start of ingest testing (2026-08-24),10056,9d715c3690840df483c6444feed23f42fc06585d9e90c666208f302c03cc6269,docs/handoff/HANDOFF-2026-08-24-ingest-testing.md,
docs/handoffs/HANDOFF-2026-08-24-n8n-pipeline-golive.md,handoff,proffer,unverified,,"HANDOFF — n8n classification pipeline: built, staged, one step from first run (2026-08-24)",10590,6d6bafb66f4926665a644f8fb7290109d09e3923bcab2ce2ade06696eb1d2949,docs/handoff/HANDOFF-2026-08-24-n8n-pipeline-golive.md,
docs/handoffs/HANDOFF-2026-08-27-platform-development-takeover.md,handoff,docs,superseded,,HANDOFF — Platform development orchestration takeover (2026-08-27),12303,e65305c73c0a545c3ae4179eac980d41d8a01800a8f130c618982a863935e4a2,docs/handoff/HANDOFF-2026-08-27-platform-development-takeover.md,
docs/handoffs/HANDOFF-2026-08-29-agno-role-dissection.md,handoff,docs,superseded,,"HANDOFF — Agno role dissection (what Agno still does, and what it should)",21586,9c3cfd534c146d3e320e012471c3a98e6724e00e71d6939fd3f4216dcb13e8cd,docs/handoff/HANDOFF-2026-08-29-agno-role-dissection.md,
docs/handoffs/HANDOFF-2026-08-29-derived-document-ingest-wiring.md,handoff,intake|proffer,unverified,,HANDOFF — Derived-document ingest wiring (AI work products → context → timeline/vectors/graphs) (2026-08-29),127486,29f9c12929c60b37d753000d251ce58a796f7c9741e21aae6d6a8cc883ad6bd8,docs/handoff/HANDOFF-2026-08-29-derived-document-ingest-wiring.md,
docs/handoffs/HANDOFF-2026-09-06-ingest-rulings-and-parser-fix.md,handoff,proffer,active,,"HANDOFF — ingest rulings, storage tiers, parser fix, webbed install (2026-09-06)",12456,97e14400ed08a5b6c129296113f5cc5540c81d9310da5170a59a467b91d77236,docs/handoff/HANDOFF-2026-09-06-ingest-rulings-and-parser-fix.md,
docs/handoffs/HANDOFF-2026-09-09-current-state.md,handoff,probata,active,,"HANDOFF — current platform state, consolidated from every prior handoff (2026-09-09)",14567,c90106b4139a2aaba91fb0e1ad4ffab6df0093082782282f4fbd7e0a61159b33,docs/handoff/HANDOFF-2026-09-09-current-state.md,
docs/handoffs/HANDOFFS.md,handoff,memory,superseded,,HANDOFFS — current execution index,24436,6b702900054d91208245cb6cd41a730256e170cbefc22032e45629d6af1b8004,docs/handoff/HANDOFFS.md,
docs/n8n-model-and-node-notes.md,reference,proffer,active,,n8n — Model Selection & Node Build Notes,11273,c2208582904f9fae05bed3ffdf19a720a19b317fbfb09526dea9acf3fa55d3b6,docs/reference/n8n-model-and-node-notes.md,
docs/planning/2026-09-03-ingest-redesign-plan-and-sequential-guide.md,blueprint,proffer,active,,Plan — SAT-RAG messaging retrieval: message-node model + neighbor expansion,62594,d2a0eacf653eed80185d81413bc763f78ccbd268765e61de001c95c131276752,docs/blueprint/2026-09-03-ingest-redesign-plan-and-sequential-guide.md,
docs/planning/2026-09-03-ingest-simplification-plan.md,blueprint,proffer|consignatio,unverified,,"Ingest simplification plan — custody only at promotion, one activity per file",32860,57d1301372225c75d46a6822ac3e23a247785056ca3c4123bf17f97e239dda55,docs/blueprint/2026-09-03-ingest-simplification-plan.md,
docs/planning/2026-09-06-derived-layers-change-map.md,blueprint,proffer|consignatio,unverified,,Derived Layers — Change Map,16898,9cdc7f5e12f9287ab30db08e247594afb6cea6c8c44ff26ff0378786b04b0f59,docs/blueprint/2026-09-06-derived-layers-change-map.md,
docs/planning/2026-09-06-docs-reconciliation-plan.md,blueprint,proffer|vestigia,active,,Documentation reconciliation plan — consolidate to only-current,71644,b81447b19c9cd62af968b040e713c0915031b3ca33f98edc8e8451f4bbfaff35,docs/blueprint/2026-09-06-docs-reconciliation-plan.md,
docs/planning/2026-09-06-infra-rename-cutover-plan.md,blueprint,proffer|infra,superseded,,"Infra rename cutover plan — network, host root, roles, tables, Tailscale services, component names",25532,ef3318a0c9fe75e55db516826d7f6f0f65425ab8e5ad51c63a175377892c4f0f,docs/blueprint/2026-09-06-infra-rename-cutover-plan.md,
docs/planning/2026-09-06-sftpgo-file-surface.md,blueprint,infra,superseded,docs/planning/2026-09-08-TODO.md,SFTPGo as the platform's file surface,11412,756ad44d0f6d9889dd3d85c8c1718c5bf6b2d807af829a9131397737d3a78114,docs/blueprint/2026-09-06-sftpgo-file-surface.md,
docs/planning/2026-09-08-TODO.md,blueprint,infra,active,,"TODO — everything the owner ordered 2026-09-08 (one list, one status column)",9444,7dec9448dbd18f00d4582b95e05abcfd232d214a14aed6a5e539faaccafef1ef,docs/blueprint/2026-09-08-TODO.md,
docs/planning/2026-09-08-cloud-services-phase-2-plan.md,blueprint,vestigia,active,,Cloud services — phase 2 plan (files · logs · gateway auth · federation),11361,8cbf9e7742e3f15486d77567b45a0c1a14b9a702c360721d982aff38bfd98f47,docs/blueprint/2026-09-08-cloud-services-phase-2-plan.md,
docs/planning/2026-09-08-contextforge-federation-inventory.md,blueprint,proffer|infra,active,,ContextForge federation — desktop MCP inventory + grouping/migration proposal,39293,3a9f74f79eaaec07bbd70403645acdf558d0a370fa9a846cb2440e07cad29991,docs/blueprint/2026-09-08-contextforge-federation-inventory.md,
docs/planning/DEV_RESOURCES_INDEX.md,blueprint,vestigia,active,,dev-resources Index (scanned map — read this before re-crawling),9261,cc1e60570d0c44917ad68425087a47b3e10f2a2d01cf0c504031cdc6994f6fdf,docs/blueprint/DEV_RESOURCES_INDEX.md,
docs/planning/MIGRATION_PLAN_v8.md,blueprint,infra,superseded,docs/BUILD_PLAN.md,Migration Plan — Current Codebase → Handoff Guide v8.1 (+ companion files),23963,80275b66b6ebbc77d95c4c97060497628df72b8f496edc8a8fb1e86135191437,docs/blueprint/MIGRATION_PLAN_v8.md,
docs/planning/TOOL_SOURCES_INVENTORY.md,blueprint,proffer|vestigia,superseded,docs/BUILD_PLAN.md,Tool Sources Inventory — `dev-resources/` crawl,11738,f2a57008e5ad17dd4a07870ecd9d8a734bb556c73b3a948446ab0428095cc10a,docs/blueprint/TOOL_SOURCES_INVENTORY.md,
docs/planning/contextforge-adoption-list.md,blueprint,infra,unverified,,ContextForge adoption list — claude.ai cloud connectors,5503,054eeeab66775d8fb85186acc3bb412f0d5d1ab10e4bd281ac0d3efc4059a712,docs/blueprint/contextforge-adoption-list.md,
docs/planning/forensic-db-extension-and-reconciliation-addendum.md,blueprint,consignatio|knowledge,superseded,,Forensic-Evidence DB — Extension Audit & As-Built Reconciliation Addendum,7053,21d2738316fc845ae33d2f6fbcb09757c455246f98ac9e7f892c5c18e9bfe6c3,docs/blueprint/forensic-db-extension-and-reconciliation-addendum.md,
docs/planning/forensic-db-reconciliation/BEHAVIORAL_DETECTION_EXPLAINED.md,blueprint,consignatio,superseded,,Behavioral Detection — How It Works (plain-language),6455,4a19aace6da10671f76814390f2195dfcd434e1823150e7fbf7e01529145b1ca,docs/blueprint/BEHAVIORAL_DETECTION_EXPLAINED.md,
docs/planning/forensic-db-reconciliation/FINAL_RECONCILIATION_REPORT.md,blueprint,consignatio,superseded,,Forensic-Evidence DB — Final Reconciliation Report,34926,9e41d482cc1e97d77785b4e32f9e58dd1631882272685d83b3f4acaa58be05e3,docs/blueprint/FINAL_RECONCILIATION_REPORT.md,
docs/planning/forensic-db-reconciliation/LIVE_DIFF_AND_MIGRATION.md,blueprint,consignatio,superseded,,Live-DB Diff & Migration — Forensic-Evidence Database,21613,5cf97887801ad37045253cd89fb792b6330adefab4c3a245160c2a0c75550c88,docs/blueprint/LIVE_DIFF_AND_MIGRATION.md,
docs/planning/forensic-db-reconciliation/LOOP_PROTOCOL.md,blueprint,consignatio,superseded,,Autonomous Resume Loop — Forensic-DB Reconciliation,3603,0dc90860c4139bd46763c2a618013a181c234114801666ff860c9a6d16f290d2,docs/blueprint/LOOP_PROTOCOL.md,
docs/planning/forensic-db-reconciliation/STATUS.md,blueprint,consignatio,superseded,,Forensic-DB Reconciliation — STATUS (complete),4509,18ce21a37d562180996a4a9360c15dabfa95d0d75b0a881fffe17b15f2f31290,docs/blueprint/STATUS.md,
docs/planning/forensic-db-reconciliation/behavior-seed/G1_analyzer_app.md,blueprint,consignatio,superseded,docs/planning/forensic-db-reconciliation/behavior-seed/MERGED_behavior_seed.md,G1 — Behavioral Pattern Seed Inventory: Analyzer APP,18107,ee9e15e0afef6cf6c010a114bed3774e309a1e567259f8bce78fffdd265c20de,docs/blueprint/G1_analyzer_app.md,
docs/planning/forensic-db-reconciliation/behavior-seed/G2_seed_patterns.md,blueprint,consignatio,superseded,docs/planning/forensic-db-reconciliation/behavior-seed/MERGED_behavior_seed.md,G2 — Behavioral Pattern Seed (from `seed-patterns.ts`),30441,45f1436881a7fcb88187290d7458eff8804948447ed0efe59812d8702927a350,docs/blueprint/G2_seed_patterns.md,
docs/planning/forensic-db-reconciliation/behavior-seed/G3_ontologies.md,blueprint,consignatio,superseded,docs/planning/forensic-db-reconciliation/behavior-seed/MERGED_behavior_seed.md,G3 — Turtle Ontology Extraction → analysis schema seed,15121,2e93b89d4a7de415c1dedfdd3cfb1518fbda9f1697a114e33aa91f5531cfed1c,docs/blueprint/G3_ontologies.md,
docs/planning/forensic-db-reconciliation/behavior-seed/G4_inventory_e4.md,blueprint,consignatio,superseded,docs/planning/forensic-db-reconciliation/behavior-seed/MERGED_behavior_seed.md,G4 — Behavior-Detection Seed (E4 → live `analysis` schema),21730,671dede658220ef11b24198afd84e68f7df5274fb8e10cb4c745a0dde8998127,docs/blueprint/G4_inventory_e4.md,
docs/planning/forensic-db-reconciliation/behavior-seed/G5_classifiers.md,blueprint,consignatio,superseded,docs/planning/forensic-db-reconciliation/behavior-seed/MERGED_behavior_seed.md,G5 — agno-alpha classifiers: net-new extraction,14349,e8a3cffb67d54657bb2d361f6fecea8a6317b9098dee0b53083239a613aa8fbf,docs/blueprint/G5_classifiers.md,
docs/planning/forensic-db-reconciliation/behavior-seed/G6_dataset_folder.md,blueprint,consignatio,superseded,docs/planning/forensic-db-reconciliation/behavior-seed/MERGED_behavior_seed.md,G6 — behavioral_patterns_dataset (dedicated dataset folder),34017,8515a06b7a4847cd5c7907182b7c0d1bc831e078341faea3e8d56872f82e3337,docs/blueprint/G6_dataset_folder.md,
docs/planning/forensic-db-reconciliation/behavior-seed/G7_zep_ontology.md,blueprint,consignatio|memory,superseded,docs/planning/forensic-db-reconciliation/behavior-seed/MERGED_behavior_seed.md,G7 — Zep/Salem v3 Ontology Extraction → analysis schema seed,21790,11d25bb71a997e352085604656bb53fc0cc66c38d14890049cfc8d15a16c7357,docs/blueprint/G7_zep_ontology.md,
docs/planning/forensic-db-reconciliation/behavior-seed/G8_conversation_fragments.md,blueprint,consignatio,superseded,docs/planning/forensic-db-reconciliation/behavior-seed/MERGED_behavior_seed.md,G8 — Behavioral-Pattern Fragments Mined from Conversation Logs,15518,5ad07be8abc1f54a8c5fecee9c876a08eda526b4a9e52d13d8f4a40b4d21937d,docs/blueprint/G8_conversation_fragments.md,
docs/planning/forensic-db-reconciliation/behavior-seed/G9_other_drives.md,blueprint,consignatio,superseded,docs/planning/forensic-db-reconciliation/behavior-seed/MERGED_behavior_seed.md,G9 — Behavioral-Pattern Fragments Mined from the OWNER'S OTHER DRIVES,16614,f70bf594501f6fbbaf86ff37e5ab38a23f9c3d886f1e8efced7d79eea303553d,docs/blueprint/G9_other_drives.md,
docs/planning/forensic-db-reconciliation/behavior-seed/MERGED_behavior_seed.md,blueprint,consignatio,superseded,,MERGED — Behavioral-Pattern Seed Superset (G1–G9 strictly-additive union),76973,52dcf3c22cbde8be7d39d57f9810ea0d1e812bc5a153bfaf04bd2555628ed2a1,docs/blueprint/MERGED_behavior_seed.md,
docs/planning/forensic-db-reconciliation/domains/D1-source-custody.md,blueprint,consignatio,superseded,docs/registers/SETTLED.md,D1 — Source Evidence & Chain-of-Custody (PG Domain Reconciliation),29328,94d0139a2723a77004d5e25b0591a6fbe8c81ff1b98cf2354f1ec11a5313a395,docs/blueprint/D1-source-custody.md,raw cell names two candidates ('docs/registers/SETTLED.md hashing row + docs/reference/HASH-TAXONOMY-2026-08-29.md'); kept the first (SETTLED.md)
docs/planning/forensic-db-reconciliation/domains/D2-messages.md,blueprint,proffer|consignatio,superseded,docs/planning/2026-09-03-ingest-redesign-plan-and-sequential-guide.md,"D2 — Messages, Conversations & Attachments (reconciled)",34104,ebe4b2c5492d0fe48f93aeba59578ca3e3d7c768d1e1df45f7a35e6821021a9c,docs/blueprint/D2-messages.md,
docs/planning/forensic-db-reconciliation/domains/D3-events-timeline.md,blueprint,consignatio|indagatio,superseded,docs/adr/0045-horizon-clocks-and-checkpoint-derivation.md,D3 — Events & Bitemporal Timeline (reconciled domain),30900,1127e266fb517620fa7fbfa7ea33a7e5c85f317a356ef90a4c1eb25d3a3d2876,docs/blueprint/D3-events-timeline.md,
docs/planning/forensic-db-reconciliation/domains/D4-entities-idres.md,blueprint,consignatio,unverified,,D4 — Entities & Identity Resolution (PG domain reconciliation),34074,1e9107f9d8c52b8fca365e55fa0150c5babddb71bd44269b91f064a702232d60,docs/blueprint/D4-entities-idres.md,
docs/planning/forensic-db-reconciliation/domains/D5-geo-gps.md,blueprint,proffer|consignatio,superseded,docs/DECISION_LOG.md,D5 — Location & GPS (PostGIS),32216,6cc0f25d2103a5233b2e97fc6f1287da829e1959288e064d25b2d9eff3d72988,docs/blueprint/D5-geo-gps.md,
docs/planning/forensic-db-reconciliation/domains/D6-behavioral.md,blueprint,consignatio|vestigia,superseded,docs/planning/forensic-db-reconciliation/review/court_safety.md,"D6 — Behavioral Findings, Patterns & Detection Config (reconciled)",29603,47abca2d3fe67c1ec12e5e6f0ae480999e9e6b57fc2e8b81d85ad93e22e1914d,docs/blueprint/D6-behavioral.md,
docs/planning/forensic-db-reconciliation/domains/D7-legal-tasks-export.md,blueprint,consignatio|advocatio,superseded,,"D7 — Legal/Custody Relevance, Evidence-Gathering Tasks & Court Export (PG Domain Reconciliation)",47015,64106e16bd409bfdb38e82275a0b1cb1ec587e4f523a61e38d114896fc070a6c,docs/blueprint/D7-legal-tasks-export.md,
docs/planning/forensic-db-reconciliation/domains/D8-provenance-memory.md,blueprint,consignatio,superseded,docs/adr/0047-audit-everything-ledger.md,"D8 — Provenance, Confidence, Review/Audit & Work-Product Memory Ledger (PG Domain Reconciliation)",59646,84f761d86fea0c9dd5b3a88145e0017bd25bbdb08ee0d36f846bedc5cd0d2cac,docs/blueprint/D8-provenance-memory.md,
docs/planning/forensic-db-reconciliation/extracted/E1_asbuilt_inventory.md,blueprint,consignatio,superseded,,E1 — As-Built Database Inventory (Ground Truth),16736,fc621ac53e3fe7a497dd98c4b15f69bf7ada944846463c689d7ef25c9c0f325a,docs/blueprint/E1_asbuilt_inventory.md,
docs/planning/forensic-db-reconciliation/extracted/E2_messaging_core.md,blueprint,proffer|consignatio,superseded,docs/planning/2026-09-03-ingest-redesign-plan-and-sequential-guide.md,E2 — Messaging + Court-Evidence Forensic Core (Extracted Table Inventory),16348,f3da6f026b6d1e5c29e8b724169c354f3192bb9a3e96f4d2e4a1286251fee7ff,docs/blueprint/E2_messaging_core.md,
docs/planning/forensic-db-reconciliation/extracted/E3_timeline_geo.md,blueprint,consignatio|vestigia,unverified,,E3 — Timeline / Geo / Location Schemas (Prior-Iteration Corpus),17085,384dec97251c43e020e465a25e1ec9d00a4f1b2310838bee94f89102e6c37167,docs/blueprint/E3_timeline_geo.md,
docs/planning/forensic-db-reconciliation/extracted/E4_behavioral_ontology.md,blueprint,consignatio,superseded,docs/planning/forensic-db-reconciliation/review/court_safety.md,E4 — Behavioral-Analysis Ontology & Pattern-Detection Catalog (Extracted),34046,ca616da8e804f7956b292e133425c6339008976649746ad389bbc1b53ef75667,docs/blueprint/E4_behavioral_ontology.md,
